me_f3_7_25a9a37f_me_f2_249_60f79f88.jpg,Duplicate
ac-vu_f2_318_7faf4adf_ac-vu_f3_225_967ce4cb.jpg,Unclear
ne-li_f4_1_8438db40_ne-li_f4_111_9365ca2d.jpg,Duplicate
li-pl_f6_203_a68cabf4_li-pl_f6_348_3d691718.jpg,Duplicate
gr-an_f2_181_1053bd67_gr-an_f2_125_f82816c8.jpg,Duplicate
mu-cy_f4_67_afd5f49b_mu-cy_f5_69_1e9df108.jpg,Duplicate
gr-an_f3_49_9b0a8bf1_gr-an_f4_183_b066db04.jpg,Duplicate
sq-ce-ca_f3_359_ea5648a1_sq-ce-ca_f3_482_427ead6a.jpg,Duplicate
pr-no_f5_16_28ad7cb7_pr-no_f6_162_ac6c6b18.jpg,Duplicate
po-ac_f3_171_e8e9c70e_po-ac_f2_81_c996308d.jpg,Duplicate
al-co-de_f2_13_4bdfc800_al-co-de_f3_403_6365f67d.jpg,Duplicate
ph_f3_246_2b77cbc6_ph_f3_297_cd17d6c9.jpg,Duplicate
pe-li_f2_146_7a2817fd_pe-li_f1_137_6ff1583f.jpg,Duplicate
in-pi_f1_33_bb8f2b21_in-pi_f2_54_356312b7.jpg,Duplicate
ba-ce-ca_f1_101_0ac16a51_ba-ce-ca_f1_46_4938b2e7.jpg,Duplicate
pi-ru-pi_f5_233_6fc6a703_pi-ru-pi_f4_92_c3494e07.jpg,Duplicate
ne-in_f5_179_7059e538_ne-in_f5_59_13f2b590.jpg,Duplicate
st-ed_f5_65_d6f95222_st-ed_f5_9_e248e47f.jpg,Duplicate
pe-de_f1_23_3b385c94_ch_f2_5_52d835b9.jpg,Different
fo_f2_282_c7cd5490_fo_f3_125_df647be1.jpg,Duplicate
ac_f2_41_93417079_ac-vu_f3_15_a523aefe.jpg,Duplicate
ph_f1_126_d0ab0326_ph_f2_242_9d4ee9d1.jpg,Duplicate
ju-xa_f2_76_7b7275bf_ju-xa_f2_123_780fcf20.jpg,Duplicate
scab_f3_331_97d52ee2_scab_f2_20_92cc713f.jpg,Duplicate
nefi_f5_144_cd1ed844_nefi_f5_18_22f8312d.jpg,Duplicate
nefi_f5_109_c58600ad_nefi_f5_97_1afed799.jpg,Duplicate
pr-no_f2_108_6762baef_pr-no_f4_145_41169ebe.jpg,Duplicate
po-ac_f3_168_5fb6e34e_po-ac_f3_77_5690933c.jpg,Duplicate
ph_f2_206_f2934a73_ph_f4_280_e919bcb1.jpg,Duplicate
di-ac-po_f1_42_fefa0bd8_di-ac-po_f1_22_764643fd.jpg,Duplicate
ne-in_f0_127_e93100fa_ne-in_f1_60_b47d7dd9.jpg,Duplicate
sq-ce-ca_f3_398_514d66c5_sq-ce-ca_f2_486_4f6a5613.jpg,Duplicate
hi_f2_89_16a32b97_hi_f4_43_ae403d73.jpg,Duplicate
gr-an_f3_78_03336673_gr-an_f4_188_c3701183.jpg,Duplicate
pe-li_f2_50_aaa282fc_pe-li_f1_67_bde6659e.jpg,Duplicate
ly_f2_69_9a55f89f_ly_f1_75_5778cb35.jpg,Duplicate
ac-vu_f2_284_dc412f2b_ac-vu_f2_6_61666c0e.jpg,Different
la-ce-hi_f2_9_b34922b3_la-ce-hi_f3_50_543abc7f.jpg,Duplicate
te_f0_27_f1f6242d_te_f0_43_7314c0c0.jpg,Duplicate
ac-au-bu-di-ge_f1_28_ef9d5d96_ac-au-bu-di-ge_f3_51_8b6e0021.jpg,Duplicate
lu-er_f3_347_0e02faeb_lu-er_f5_140_095b3ee1.jpg,Duplicate
ne-ne_f2_50_e02d985c_ne-ne_f5_71_9f982f2c.jpg,Duplicate
gr-an_f6_189_eb3fede5_gr-an_f6_73_59bc4b0b.jpg,Duplicate
scde_f4_302_b68bb100_scde_f3_119_3f6e3e72.jpg,Duplicate
